sa2_name_2011,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,points1,focal_longitude1,focal_latitude1,focal_distance1,angle1,rownumber,hex_long,hex_lat,hex_id
Kingaroy,151.84083884745695,-26.53188860401811,Brisbane,153.0350927,-27.45503091,156571.15379902255,-48.78888579981973,Brisbane,153.0350927,-27.45503091,156571.15379902255,-48.78888579981973,1654,151.8956391583563,-26.459513071836405,102459
Cunderdin,117.47111541959151,-31.71480327334147,Perth,115.8399987,-31.95501463,156684.2985342725,79.7362989339788,Perth,115.8399987,-31.95501463,156684.2985342725,79.7362989339788,1655,117.29563915835628,-31.655665494543037,87346
Newstead,147.16265326133848,-41.4427145131014,Hobart,147.2950297,-42.85000853,156699.78647637527,-3.945178186504366,Hobart,147.2950297,-42.85000853,156699.78647637527,-3.945178186504366,1656,146.8956391583563,-41.00873985541497,60602
Trevallyn,147.10479810623366,-41.442415893981384,Hobart,147.2950297,-42.85000853,157139.1209260528,-5.658400079735774,Hobart,147.2950297,-42.85000853,157139.1209260528,-5.658400079735774,1657,146.7956391583563,-41.18194493617186,60104
Lennox Head - Skennars Head,153.58386961944447,-28.78739917875483,Brisbane,153.0350927,-27.45503091,157191.2465799107,159.90608421228964,Brisbane,153.0350927,-27.45503091,157191.2465799107,159.90608421228964,1658,153.3956391583563,-30.096819767731045,92009
College Grove - Carey Park,115.6565205405567,-33.367061407815264,Perth,115.8399987,-31.95501463,157537.35065068558,-173.7074648227702,Perth,115.8399987,-31.95501463,157537.35065068558,-173.7074648227702,1659,115.39563915835629,-33.90733154438257,80863
Launceston,147.1456368322198,-41.43449290905281,Hobart,147.2950297,-42.85000853,157714.62570395862,-4.424588592173692,Hobart,147.2950297,-42.85000853,157714.62570395862,-4.424588592173692,1660,147.1956391583563,-40.835534774658086,61102
Nelson Bay Peninsula,152.12665206955012,-32.73658270986237,Sydney,151.1851798,-33.92001097,157831.7133177373,33.354705944832524,Sydney,151.1851798,-33.92001097,157831.7133177373,33.354705944832524,1661,152.8956391583563,-31.655665494543037,87524
Wagga Wagga - East,147.40107084966124,-35.14985695446936,Canberra,149.1290262,-35.28302855,158016.11612069412,-84.1131656188543,Canberra,149.1290262,-35.28302855,158016.11612069412,-84.1131656188543,1662,147.49563915835628,-35.119767109680794,77537
Davenport,115.68519078265892,-33.37399814438113,Perth,115.8399987,-31.95501463,158032.29830767104,-174.7105644445167,Perth,115.8399987,-31.95501463,158032.29830767104,-174.7105644445167,1663,115.99563915835628,-33.90733154438257,80866
Kangaroo Island,137.23973765450268,-35.82781388129287,Adelaide,138.6000048,-34.93498777,158391.0850609993,-128.43998358296272,Adelaide,138.6000048,-34.93498777,158391.0850609993,-128.43998358296272,1664,137.2956391583563,-35.81258743270834,75494
Wagga Wagga - North,147.40701081040325,-35.07335537958038,Canberra,149.1290262,-35.28302855,158571.97741895987,-81.03168743042566,Canberra,149.1290262,-35.28302855,158571.97741895987,-81.03168743042566,1665,147.2956391583563,-35.119767109680794,77536
Invermay,147.13316044753674,-41.42072553445522,Hobart,147.2950297,-42.85000853,159322.42828390427,-4.74645470834127,Hobart,147.2950297,-42.85000853,159322.42828390427,-4.74645470834127,1666,146.8956391583563,-40.6623296939012,61598
Shepparton - South,145.43248742091058,-36.43045879939561,Melbourne,144.9750162,-37.82003131,159483.06949673567,14.570166988483681,Melbourne,144.9750162,-37.82003131,159483.06949673567,14.570166988483681,1667,145.3956391583563,-35.98579251346523,75037
Ravenswood,147.18252078930954,-41.415888313585725,Hobart,147.2950297,-42.85000853,159568.03542901322,-3.291997132798245,Hobart,147.2950297,-42.85000853,159568.03542901322,-3.291997132798245,1668,147.3956391583563,-40.835534774658086,61103
Riverside,147.0507958672767,-41.421071223627486,Hobart,147.2950297,-42.85000853,160000.09592936622,-7.141833009053388,Hobart,147.2950297,-42.85000853,160000.09592936622,-7.141833009053388,1669,146.99563915835628,-40.835534774658086,61101
Mooroopna,145.3461412346253,-36.39879948549172,Melbourne,144.9750162,-37.82003131,161140.5194306565,11.651888525631016,Melbourne,144.9750162,-37.82003131,161140.5194306565,11.651888525631016,1670,145.7956391583563,-35.98579251346523,75039
Mowbray,147.15058818801225,-41.40236151066207,Hobart,147.2950297,-42.85000853,161241.9007007186,-4.183918494188916,Hobart,147.2950297,-42.85000853,161241.9007007186,-4.183918494188916,1671,147.09563915835628,-40.6623296939012,61599
Ballina Region,153.47198811298276,-28.860069779882295,Brisbane,153.0350927,-27.45503091,161513.94190053619,164.5655482733203,Brisbane,153.0350927,-27.45503091,161513.94190053619,164.5655482733203,1672,153.1956391583563,-30.096819767731045,92008
Bathurst,149.55893693157805,-33.39911862180196,Sydney,151.1851798,-33.92001097,161521.16530692735,-68.50287038277231,Sydney,151.1851798,-33.92001097,161521.16530692735,-68.50287038277231,1673,148.3956391583563,-33.5609213828688,82024
Karoonda - Lameroo,140.3408900115835,-35.21734789100214,Adelaide,138.6000048,-34.93498777,161833.72441846313,100.70888305415639,Adelaide,138.6000048,-34.93498777,161833.72441846313,100.70888305415639,1674,140.09563915835628,-35.119767109680794,77500
Avoca,143.37405457356866,-37.108943183378294,Melbourne,144.9750162,-37.82003131,162133.80073220812,-60.28389663795045,Melbourne,144.9750162,-37.82003131,162133.80073220812,-60.28389663795045,1675,142.8956391583563,-37.19822807876344,71538
Dardanup,115.8541133178973,-33.41719188194707,Perth,115.8399987,-31.95501463,162159.8437845186,179.53068680232002,Perth,115.8399987,-31.95501463,162159.8437845186,179.53068680232002,1676,116.19563915835629,-33.90733154438257,80867
Bathurst Region,149.5329575723167,-33.44043516160765,Sydney,151.1851798,-33.92001097,162179.1981641624,-70.3138291874112,Sydney,151.1851798,-33.92001097,162179.1981641624,-70.3138291874112,1677,148.69563915835627,-32.694895979084365,84515
Ballina,153.55488299194445,-28.847345486159377,Brisbane,153.0350927,-27.45503091,162526.41589554818,161.65706959778763,Brisbane,153.0350927,-27.45503091,162526.41589554818,161.65706959778763,1678,153.59563915835628,-30.096819767731045,92010
Cooloola,152.95539024335912,-25.988414170206482,Brisbane,153.0350927,-27.45503091,162693.8996554458,-2.7611399565102515,Brisbane,153.0350927,-27.45503091,162693.8996554458,-2.7611399565102515,1679,153.1956391583563,-25.24707750653819,105952
Rosedale,146.7836408300958,-38.15657135450524,Melbourne,144.9750162,-37.82003131,163210.88499606343,102.72627705854845,Melbourne,144.9750162,-37.82003131,163210.88499606343,102.72627705854845,1680,146.8956391583563,-38.583868724818544,67574
Narrogin,117.12014138260906,-32.95039022066314,Perth,115.8399987,-31.95501463,163314.11260227385,132.31394834984198,Perth,115.8399987,-31.95501463,163314.11260227385,132.31394834984198,1681,117.19563915835629,-32.86810105984125,83860
Newnham - Mayfield,147.14632250080888,-41.38302009196498,Hobart,147.2950297,-42.85000853,163410.46906545715,-4.250444752678473,Hobart,147.2950297,-42.85000853,163410.46906545715,-4.250444752678473,1682,147.49563915835628,-40.6623296939012,61601
Wagga Wagga - South,147.33976991990755,-35.15370819434224,Canberra,149.1290262,-35.28302855,163531.70388248152,-84.42868911637875,Canberra,149.1290262,-35.28302855,163531.70388248152,-84.42868911637875,1683,147.1956391583563,-35.29297219043768,77038
Casino Region,152.84656812095346,-28.929427967595338,Brisbane,153.0350927,-27.45503091,164442.13775107826,-173.52537564544113,Brisbane,153.0350927,-27.45503091,164442.13775107826,-173.52537564544113,1684,152.3956391583563,-29.403999444703494,93996
Benalla,145.99677058184182,-36.57890843961844,Melbourne,144.9750162,-37.82003131,164925.02009533427,32.947087476366555,Melbourne,144.9750162,-37.82003131,164925.02009533427,32.947087476366555,1685,146.09563915835628,-36.50540775573589,73546
Dilston - Lilydale,147.35043531407524,-41.365041272714805,Hobart,147.2950297,-42.85000853,165007.52424193433,1.5670427899319666,Hobart,147.2950297,-42.85000853,165007.52424193433,1.5670427899319666,1686,147.59563915835628,-40.835534774658086,61104
Legana,147.04567565436705,-41.37372104020983,Hobart,147.2950297,-42.85000853,165271.39858744302,-7.058580852571412,Hobart,147.2950297,-42.85000853,165271.39858744302,-7.058580852571412,1687,146.7956391583563,-40.835534774658086,61100
Benalla Region,146.01658052363427,-36.581505663603274,Melbourne,144.9750162,-37.82003131,165658.61044934075,33.50257793449819,Melbourne,144.9750162,-37.82003131,165658.61044934075,33.50257793449819,1688,146.1956391583563,-36.332202674979,74045
Camperdown,143.1592284355275,-38.22858687001288,Melbourne,144.9750162,-37.82003131,165753.63270110407,-105.38013559631683,Melbourne,144.9750162,-37.82003131,165753.63270110407,-105.38013559631683,1689,142.99563915835628,-38.41066364406166,68053
Rochester,144.73667073451023,-36.334828084438605,Melbourne,144.9750162,-37.82003131,166183.93332593772,-7.22449451502106,Melbourne,144.9750162,-37.82003131,166183.93332593772,-7.22449451502106,1690,144.8956391583563,-36.158997594222114,74536
Gelorup - Dalyellup - Stratham,115.6146329298752,-33.44462102854283,Perth,115.8399987,-31.95501463,166542.66242505936,-172.68337242286498,Perth,115.8399987,-31.95501463,166542.66242505936,-172.68337242286498,1691,115.19563915835629,-33.90733154438257,80862
Maffra,146.86707032514227,-37.84234753619968,Melbourne,144.9750162,-37.82003131,166580.1490294502,90.27521244294216,Melbourne,144.9750162,-37.82003131,166580.1490294502,90.27521244294216,1692,147.09563915835628,-37.54463824027722,70563
Wagga Wagga - West,147.30870113706146,-35.12941961060014,Canberra,149.1290262,-35.28302855,166628.0909352887,-83.57933004814521,Canberra,149.1290262,-35.28302855,166628.0909352887,-83.57933004814521,1693,146.99563915835628,-35.29297219043768,77037
Dowerin,117.10268850485546,-30.899089057075194,Perth,115.8399987,-31.95501463,167686.39336323095,45.25065223509972,Perth,115.8399987,-31.95501463,167686.39336323095,45.25065223509972,1694,117.09563915835628,-30.962845171515482,89337
Tea Gardens - Hawks Nest,152.12673259243743,-32.62781800042838,Sydney,151.1851798,-33.92001097,168028.1234465411,31.09219115156371,Sydney,151.1851798,-33.92001097,168028.1234465411,31.09219115156371,1695,152.99563915835628,-31.828870575299923,87027
Shepparton Region - East,145.53990047690633,-36.373498144608014,Melbourne,144.9750162,-37.82003131,168206.03597054092,17.13080279447214,Melbourne,144.9750162,-37.82003131,168206.03597054092,17.13080279447214,1696,145.8956391583563,-36.158997594222114,74541
Shepparton - North,145.40133136750885,-36.342792269193446,Melbourne,144.9750162,-37.82003131,168268.0149072729,12.8371795252067,Melbourne,144.9750162,-37.82003131,168268.0149072729,12.8371795252067,1697,145.49563915835628,-35.81258743270834,75535
Mudgee Region - East,150.02823359721887,-32.74835894032197,Sydney,151.1851798,-33.92001097,168782.07196928133,-39.20593897216752,Sydney,151.1851798,-33.92001097,168782.07196928133,-39.20593897216752,1698,149.49563915835628,-32.00207565605681,86511
Alps - West,146.84783573665126,-37.448250582922626,Melbourne,144.9750162,-37.82003131,170377.61499568715,75.35691136611483,Melbourne,144.9750162,-37.82003131,170377.61499568715,75.35691136611483,1699,146.7956391583563,-37.025022998006555,72056
St Helens - Scamander,148.04851667690332,-41.41948383953125,Hobart,147.2950297,-42.85000853,170670.341115307,21.083621679077137,Hobart,147.2950297,-42.85000853,170670.341115307,21.083621679077137,1700,148.09563915835628,-41.35515001692875,59612
Cowra,148.6610658489874,-33.79102884537852,Canberra,149.1290262,-35.28302855,170994.68471774567,-14.354473396129203,Canberra,149.1290262,-35.28302855,170994.68471774567,-14.354473396129203,1701,148.2956391583563,-33.38771630211191,82521
Kilkivan,152.17807730674554,-26.114736342811774,Brisbane,153.0350927,-27.45503091,171220.5097571213,-29.52632267020881,Brisbane,153.0350927,-27.45503091,171220.5097571213,-29.52632267020881,1702,152.09563915835628,-26.11310291032263,103456
Stanthorpe,151.9376728803309,-28.659907296022094,Brisbane,153.0350927,-27.45503091,171661.94330581973,-140.94914309379087,Brisbane,153.0350927,-27.45503091,171661.94330581973,-140.94914309379087,1703,151.59563915835628,-29.05758928318972,94988
Muswellbrook Region,150.6070989713532,-32.45040751182459,Sydney,151.1851798,-33.92001097,171674.2685620709,-18.064134943581113,Sydney,151.1851798,-33.92001097,171674.2685620709,-18.064134943581113,1704,150.1956391583563,-31.828870575299923,87013
Kingaroy Region - South,151.61539766558326,-26.563881988078258,Brisbane,153.0350927,-27.45503091,172052.79374250374,-54.51270992562818,Brisbane,153.0350927,-27.45503091,172052.79374250374,-54.51270992562818,1705,151.49563915835628,-26.459513071836405,102457
Yarram,146.7516825350017,-38.49410298192362,Melbourne,144.9750162,-37.82003131,172754.96465035618,115.20669919227038,Melbourne,144.9750162,-37.82003131,172754.96465035618,115.20669919227038,1706,147.09563915835628,-38.23745856330477,68571
Grindelwald - Lanena,146.87436514099244,-41.32387520611032,Hobart,147.2950297,-42.85000853,173051.31252506576,-11.42037371469429,Hobart,147.2950297,-42.85000853,173051.31252506576,-11.42037371469429,1707,146.69563915835627,-41.00873985541497,60601
Kyabram,144.97816854818603,-36.25558267964835,Melbourne,144.9750162,-37.82003131,173620.80330726563,0.09121023511038759,Melbourne,144.9750162,-37.82003131,173620.80330726563,0.09121023511038759,1708,145.1956391583563,-35.98579251346523,75036
Wagin,116.99036423317686,-33.181394900513936,Perth,115.8399987,-31.95501463,173681.23304485975,141.36198452134877,Perth,115.8399987,-31.95501463,173681.23304485975,141.36198452134877,1709,116.99563915835628,-33.214511221355025,82863
Bega - Tathra,149.9021161579371,-36.72481009439635,Canberra,149.1290262,-35.28302855,174502.1236924872,156.3217876061956,Canberra,149.1290262,-35.28302855,174502.1236924872,156.3217876061956,1710,149.8956391583563,-36.85181791724966,72569
Wilsons Promontory,146.36773064289034,-38.9601807009903,Melbourne,144.9750162,-37.82003131,175558.96020784683,135.81157414548045,Melbourne,144.9750162,-37.82003131,175558.96020784683,135.81157414548045,1711,146.49563915835628,-39.27668904784609,65580
Cowra Region,148.68294025486762,-33.740249697019046,Canberra,149.1290262,-35.28302855,175976.90695756435,-13.275409110629324,Canberra,149.1290262,-35.28302855,175976.90695756435,-13.275409110629324,1712,148.3956391583563,-33.214511221355025,83020
Bombala,149.0454624923895,-36.877928405101144,Canberra,149.1290262,-35.28302855,177131.50097682752,-177.550594257352,Canberra,149.1290262,-35.28302855,177131.50097682752,-177.550594257352,1713,149.09563915835628,-36.85181791724966,72565
Daly,130.90682043133535,-14.026698569779146,Darwin,130.8500386,-12.42535398,177268.2188742537,178.01647113830282,Darwin,130.8500386,-12.42535398,177268.2188742537,178.01647113830282,1714,130.8956391583563,-13.988747257340485,138210
Capel,115.6306833920063,-33.551666706238194,Perth,115.8399987,-31.95501463,178152.5340056472,-173.65154070130765,Perth,115.8399987,-31.95501463,178152.5340056472,-173.65154070130765,1715,115.89563915835629,-34.08053662513946,80367
Dungog,151.608271088125,-32.349474804712685,Sydney,151.1851798,-33.92001097,178601.25687894665,12.597145903831128,Sydney,151.1851798,-33.92001097,178601.25687894665,12.597145903831128,1716,151.1956391583563,-31.136050252272373,89010
Corangamite - South,143.10648911413932,-38.463323458658785,Melbourne,144.9750162,-37.82003131,178683.99779888417,-113.06197229744342,Melbourne,144.9750162,-37.82003131,178683.99779888417,-113.06197229744342,1717,142.99563915835628,-38.75707380557543,67057
Port Pirie Region,138.11023340250637,-33.37417307508221,Adelaide,138.6000048,-34.93498777,178927.6472879049,-14.419581857633231,Adelaide,138.6000048,-34.93498777,178927.6472879049,-14.419581857633231,1718,138.09563915835628,-33.38771630211191,82470
Muswellbrook,150.9082444727781,-32.31408328518198,Sydney,151.1851798,-33.92001097,179973.8746455997,-8.143186698569464,Sydney,151.1851798,-33.92001097,179973.8746455997,-8.143186698569464,1719,150.59563915835628,-31.828870575299923,87015
Sheffield - Railton,146.18695806012957,-41.452969196657996,Hobart,147.2950297,-42.85000853,180185.82979485256,-30.086161940908628,Hobart,147.2950297,-42.85000853,180185.82979485256,-30.086161940908628,1720,146.09563915835628,-41.35515001692875,59602
West Coast (Tas.),145.5279210457653,-41.889924888254434,Hobart,147.2950297,-42.85000853,180437.05272485616,-53.0768544165259,Hobart,147.2950297,-42.85000853,180437.05272485616,-53.0768544165259,1721,145.49563915835628,-41.70156017844252,58603
